olon	olat	dlon	dlat	year	students	oattainment	dattainment	studentsup	studentsdown	studentsame
-75.14589	39.951062	-75.15654	40.055861	2009	1	45	90	1	0	0
-75.14589	39.951062	-75.15803	39.919812	2007	1	-184	-7	1	0	0
-75.14589	39.951062	-75.15803	39.919812	2008	13	-27	17	10	3	0
-75.14589	39.951062	-75.15803	39.919812	2009	17	-35	0	8	9	0
-75.14589	39.951062	-75.15803	39.919812	2010	32	-38	-19	15	17	0
-75.14589	39.951062	-75.15803	39.919812	2011	12	11	-12	2	10	0
-75.14589	39.951062	-75.16977	39.995412	2007	1	69	-2	0	1	0
-75.14589	39.951062	-75.17203	40.034111	2007	1	69	-135	0	1	0
-75.14589	39.951062	-75.17203	40.034111	2009	2	-21	46	2	0	0
-75.14589	39.951062	-75.17222	39.968262	2007	5	75	102	0	5	0
-75.14589	39.951062	-75.17222	39.968262	2008	1	-130	-130	1	0	0
-75.14589	39.951062	-75.17222	39.968262	2009	4	32	67	2	2	0
-75.14589	39.951062	-75.17222	39.968262	2010	6	80	48	0	6	0
-75.14589	39.951062	-75.17222	39.968262	2011	9	137	119	2	7	0
-75.14589	39.951062	-75.17406	39.952162	2008	2	108	87	1	1	0
-75.14589	39.951062	-75.17406	39.952162	2009	5	33	71	2	3	0
-75.14589	39.951062	-75.17406	39.952162	2010	1	137	132	0	1	0
-75.14589	39.951062	-75.17406	39.952162	2011	1	132	131	0	1	0
-75.14589	39.951062	-75.18067	39.938512	2006	1	-43	58	1	0	0
-75.14589	39.951062	-75.18067	39.938512	2007	1	61	-135	0	1	0
-75.14589	39.951062	-75.18067	39.938512	2010	2	-67	-25	2	0	0
-75.14589	39.951062	-75.18259	39.922262	2010	2	105	71	0	2	0
-75.14589	39.951062	-75.18259	39.922262	2011	5	144	126	1	4	0
-75.14589	39.951062	-75.18858	40.053511	2011	1	-45	93	1	0	0
-75.14589	39.951062	-75.19957	39.961612	2007	1	-192	-135	0	1	0
-75.14589	39.951062	-75.19957	39.961612	2008	3	-58	-72	1	2	0
-75.14589	39.951062	-75.19957	39.961612	2009	3	-76	-31	2	1	0
-75.14589	39.951062	-75.19957	39.961612	2010	2	-97	-43	1	1	0
-75.14589	39.951062	-75.19957	39.961612	2011	3	-14	29	2	1	0
-75.14589	39.951062	-75.22104	40.038944	2010	1	-168	-130	0	1	0
-75.14589	39.951062	-75.22486	39.981112	2009	3	13	-3	0	3	0
-75.14589	39.951062	-75.22718	39.944162	2007	1	-58	-45	0	1	0
-75.14589	39.951062	-75.23003	39.961812	2007	2	-55	0	1	1	0
-75.14589	39.951062	-75.23003	39.961812	2009	3	12	2	1	2	0
-75.14589	39.951062	-75.23003	39.961812	2010	1	58	-130	0	1	0
-75.14589	39.951062	-75.23003	39.961812	2011	1	-168	-130	0	1	0
-75.14589	39.951062	-75.23221	39.898985	2007	2	-170	-65	2	0	0
-75.14589	39.951062	-75.23221	39.898985	2008	1	43	43	1	0	0
-75.14589	39.951062	-75.23221	39.898985	2009	3	-9	42	2	1	0
-75.14589	39.951062	-75.23453	39.922612	2009	1	-44	-135	0	1	0
-75.14589	39.951062	-75.23453	39.922612	2010	2	-39	-43	1	1	0
-75.14764	39.964012	-75.0154	40.117413	2011	1	130	89	1	0	0
-75.14764	39.964012	-75.1447	40.035778	2007	3	-61	-86	1	2	0
-75.14764	39.964012	-75.1447	40.035778	2008	5	130	130	5	0	0
-75.14764	39.964012	-75.1447	40.035778	2009	8	132	110	4	4	0
-75.14764	39.964012	-75.1447	40.035778	2010	1	137	132	0	1	0
-75.14764	39.964012	-75.1447	40.035778	2011	6	117	94	2	4	0
-75.14764	39.964012	-75.1745	39.981062	2006	2	6	57	2	0	0
-75.14764	39.964012	-75.1745	39.981062	2007	1	75	-140	0	1	0
-75.14764	39.964012	-75.1745	39.981062	2008	3	130	130	3	0	0
-75.14764	39.964012	-75.1745	39.981062	2009	14	4	2	7	7	0
-75.14764	39.964012	-75.1745	39.981062	2010	16	-7	-2	3	13	0
-75.14764	39.964012	-75.1745	39.981062	2011	7	77	25	2	5	0
-75.14764	39.964012	-75.1839	40.011562	2008	1	-43	-43	1	0	0
-75.14764	39.964012	-75.1839	40.011562	2010	4	9	-43	1	3	0
-75.14764	39.964012	-75.1839	40.011562	2011	4	21	33	2	2	0
-75.14764	39.964012	-74.97719	40.09146	2007	2	-3	23	0	2	0
-75.14764	39.964012	-74.97719	40.09146	2010	1	-135	-137	1	0	0
-75.14764	39.964012	-75.00155	40.064257	2008	1	43	130	0	1	0
-75.14764	39.964012	-75.00155	40.064257	2009	1	136	0	0	1	0
-75.14764	39.964012	-75.02644	40.041111	2008	1	43	43	1	0	0
-75.14764	39.964012	-75.02644	40.041111	2009	3	-4	30	1	2	0
-75.14764	39.964012	-75.02644	40.041111	2010	1	180	-130	0	1	0
-75.14764	39.964012	-75.02644	40.041111	2011	1	-2	-131	0	1	0
-75.14764	39.964012	-75.04118	40.09261	2006	1	151	58	1	0	0
-75.14764	39.964012	-75.04118	40.09261	2007	1	69	45	0	1	0
-75.14764	39.964012	-75.04118	40.09261	2010	2	-3	133	1	1	0
-75.14764	39.964012	-75.04118	40.09261	2011	1	91	90	0	1	0
-75.14764	39.964012	-75.04837	40.059611	2006	1	99	58	0	1	0
-75.14764	39.964012	-75.04966	40.023611	2007	1	69	-2	0	1	0
-75.14764	39.964012	-75.04966	40.023611	2011	1	-136	-143	1	0	0
-75.14764	39.964012	-75.06658	40.037711	2006	1	112	58	1	0	0
-75.14764	39.964012	-75.06658	40.037711	2009	1	-2	-91	1	0	0
-75.14764	39.964012	-75.06658	40.037711	2011	1	139	88	1	0	0
-75.14764	39.964012	-75.06658	40.037711	2012	2	87	44	1	1	0
-75.14764	39.964012	-75.08018	40.057661	2006	2	-96	-55	1	1	0
-75.14764	39.964012	-75.08018	40.057661	2009	7	36	-26	2	5	0
-75.14764	39.964012	-75.08018	40.057661	2011	1	43	44	1	0	0
-75.14764	39.964012	-75.08769	40.017362	2007	6	9	-37	2	4	0
-75.14764	39.964012	-75.08769	40.017362	2009	1	45	93	1	0	0
-75.14764	39.964012	-75.08769	40.017362	2010	3	-54	-72	1	2	0
-75.14764	39.964012	-75.08769	40.017362	2011	2	87	22	1	1	0
-75.14764	39.964012	-75.11116	39.991712	2006	4	129	58	4	0	0
-75.14764	39.964012	-75.11116	39.991712	2007	2	-117	-133	0	2	0
-75.14764	39.964012	-75.11116	39.991712	2008	1	-130	-130	1	0	0
-75.14764	39.964012	-75.11116	39.991712	2009	6	11	23	2	4	0
-75.14764	39.964012	-75.11116	39.991712	2010	8	8	3	5	3	0
-75.14764	39.964012	-75.11116	39.991712	2011	3	19	48	2	1	0
-75.14764	39.964012	-75.12118	40.033944	2006	1	42	58	1	0	0
-75.14764	39.964012	-75.12118	40.033944	2007	1	-184	-135	0	1	0
-75.14764	39.964012	-75.12118	40.033944	2009	4	-9	34	2	2	0
-75.14764	39.964012	-75.12118	40.033944	2010	4	-9	43	1	3	0
-75.14764	39.964012	-75.12118	40.033944	2011	2	-94	-90	0	2	0
-75.14764	39.964012	-75.12565	39.978162	2006	1	123	58	1	0	0
-75.14764	39.964012	-75.12565	39.978162	2008	1	0	-43	1	0	0
-75.14764	39.964012	-75.12565	39.978162	2009	1	2	-2	0	1	0
-75.14764	39.964012	-75.12565	39.978162	2010	2	-48	1	2	0	0
-75.14764	39.964012	-75.12565	39.978162	2011	3	77	-30	0	3	0
-75.14764	39.964012	-75.12565	39.978162	2012	1	46	1	0	1	0
-75.14764	39.964012	-75.13793	40.055411	2007	1	-65	-96	1	0	0
-75.14764	39.964012	-75.13793	40.055411	2009	3	16	-32	0	3	0
-75.14764	39.964012	-75.13793	40.055411	2011	3	-60	-14	2	1	0
-75.14764	39.964012	-75.14054	39.992862	2007	3	26	21	2	1	0
-75.14764	39.964012	-75.14054	39.992862	2010	1	50	46	0	1	0
-75.14764	39.964012	-75.14054	39.992862	2011	1	-100	-138	0	1	0
-75.14764	39.964012	-75.14336	39.977662	2006	8	-10	-84	4	4	0
-75.14764	39.964012	-75.14336	39.977662	2007	3	1	-69	1	2	0
-75.14764	39.964012	-75.14336	39.977662	2008	5	-30	-11	2	3	0
-75.14764	39.964012	-75.14336	39.977662	2009	7	-35	-26	4	3	0
-75.14764	39.964012	-75.14336	39.977662	2010	3	-62	-1	1	2	0
-75.14764	39.964012	-75.14336	39.977662	2011	1	44	44	0	1	0
-75.14764	39.964012	-75.14503	40.012212	2006	1	-58	-169	0	1	0
-75.14764	39.964012	-75.14503	40.012212	2007	3	36	-16	1	2	0
-75.14764	39.964012	-75.14503	40.012212	2008	2	0	0	2	0	0
-75.14764	39.964012	-75.14503	40.012212	2009	6	-51	-91	3	3	0
-75.14764	39.964012	-75.14503	40.012212	2010	5	9	-78	1	4	0
-75.14764	39.964012	-75.14503	40.012212	2011	5	69	10	3	2	0
-75.14764	39.964012	-75.14589	39.951062	2006	4	5	-56	2	2	0
-75.14764	39.964012	-75.14589	39.951062	2008	6	51	43	2	4	0
-75.14764	39.964012	-75.14589	39.951062	2009	4	26	44	1	3	0
-75.14764	39.964012	-75.14589	39.951062	2010	6	51	22	2	4	0
-75.14764	39.964012	-75.14589	39.951062	2011	1	132	131	0	1	0
-75.14764	39.964012	-75.14764	39.964012	2006	2	-103	-54	1	1	0
-75.14764	39.964012	-75.14764	39.964012	2007	4	-32	-78	0	4	0
-75.14764	39.964012	-75.14764	39.964012	2008	5	87	61	2	3	0
-75.14764	39.964012	-75.14764	39.964012	2009	7	42	31	5	2	0
-75.14764	39.964012	-75.14764	39.964012	2010	7	47	38	3	4	0
-75.14764	39.964012	-75.14764	39.964012	2011	9	87	67	5	4	0
-75.14764	39.964012	-75.15409	39.936562	2008	2	108	87	1	1	0
-75.14764	39.964012	-75.15409	39.936562	2009	6	88	67	4	2	0
-75.14764	39.964012	-75.15409	39.936562	2010	4	103	89	1	3	0
-75.14764	39.964012	-75.15409	39.936562	2011	5	132	105	2	3	0
-75.14764	39.964012	-75.15654	40.055861	2006	1	-227	-168	0	1	0
-75.14764	39.964012	-75.15654	40.055861	2007	2	-64	-69	1	1	0
-75.14764	39.964012	-75.15654	40.055861	2009	1	-140	-88	1	0	0
-75.14764	39.964012	-75.15654	40.055861	2010	2	24	-24	1	1	0
-75.14764	39.964012	-75.15803	39.919812	2006	1	-58	-168	0	1	0
-75.14764	39.964012	-75.15803	39.919812	2008	10	-43	-61	7	3	0
-75.14764	39.964012	-75.15803	39.919812	2009	10	18	-28	2	8	0
-75.14764	39.964012	-75.15803	39.919812	2010	8	-4	28	5	3	0
-75.14764	39.964012	-75.15803	39.919812	2011	3	49	1	1	2	0
-75.14764	39.964012	-75.16977	39.995412	2006	1	-83	-168	0	1	0
-75.14764	39.964012	-75.16977	39.995412	2007	2	4	-46	1	1	0
-75.14764	39.964012	-75.16977	39.995412	2008	4	11	0	1	3	0
-75.14764	39.964012	-75.16977	39.995412	2009	5	10	-28	3	2	0
-75.14764	39.964012	-75.16977	39.995412	2010	2	-93	-92	1	1	0
-75.14764	39.964012	-75.16977	39.995412	2011	1	44	44	0	1	0
-75.14764	39.964012	-75.17106	40.07226	2006	1	166	58	1	0	0
-75.14764	39.964012	-75.17106	40.07226	2009	1	-102	-49	1	0	0
-75.14764	39.964012	-75.17106	40.07226	2010	1	100	45	0	1	0
-75.14764	39.964012	-75.17203	40.034111	2006	1	69	58	0	1	0
-75.14764	39.964012	-75.17203	40.034111	2007	1	-195	-140	0	1	0
-75.14764	39.964012	-75.17203	40.034111	2008	3	31	-15	0	3	0
-75.14764	39.964012	-75.17203	40.034111	2009	4	2	-44	0	4	0
-75.14764	39.964012	-75.17203	40.034111	2010	1	-149	-137	0	1	0
-75.14764	39.964012	-75.17203	40.034111	2011	4	-56	-65	3	1	0
-75.14764	39.964012	-75.17222	39.968262	2006	7	22	-56	4	3	0
-75.14764	39.964012	-75.17222	39.968262	2007	7	73	126	2	5	0
-75.14764	39.964012	-75.17222	39.968262	2008	21	-37	-27	13	8	0
-75.14764	39.964012	-75.17222	39.968262	2009	36	27	-10	9	27	0
-75.14764	39.964012	-75.17222	39.968262	2010	27	16	4	12	15	0
-75.14764	39.964012	-75.17222	39.968262	2011	5	-37	-26	2	3	0
-75.14764	39.964012	-75.17222	39.968262	2012	2	65	21	1	1	0
-75.14764	39.964012	-75.17406	39.952162	2006	1	-2	-168	1	0	0
-75.14764	39.964012	-75.17406	39.952162	2008	1	87	43	0	1	0
-75.14764	39.964012	-75.17406	39.952162	2009	2	2	-1	1	1	0
-75.14764	39.964012	-75.17406	39.952162	2010	2	160	43	0	2	0
-75.14764	39.964012	-75.17406	39.952162	2011	2	94	134	1	1	0
-75.14764	39.964012	-75.18067	39.938512	2007	1	-175	-136	0	1	0
-75.14764	39.964012	-75.18067	39.938512	2008	1	69	-135	0	1	0
-75.14764	39.964012	-75.18067	39.938512	2009	3	-78	-31	2	1	0
-75.14764	39.964012	-75.18067	39.938512	2010	1	50	92	1	0	0
-75.14764	39.964012	-75.18067	39.938512	2012	1	45	135	0	1	0
-75.14764	39.964012	-75.18259	39.922262	2006	1	26	58	1	0	0
-75.14764	39.964012	-75.18259	39.922262	2007	1	69	135	0	1	0
-75.14764	39.964012	-75.18259	39.922262	2008	1	-63	-45	0	1	0
-75.14764	39.964012	-75.18259	39.922262	2009	7	63	6	5	2	0
-75.14764	39.964012	-75.18259	39.922262	2010	3	-29	31	1	2	0
-75.14764	39.964012	-75.18259	39.922262	2011	2	51	23	0	2	0
-75.14764	39.964012	-75.18858	40.053511	2010	2	91	109	0	2	0
-75.14764	39.964012	-75.19957	39.961612	2006	1	127	58	1	0	0
-75.14764	39.964012	-75.19957	39.961612	2007	1	69	-45	0	1	0
-75.14764	39.964012	-75.19957	39.961612	2008	2	-70	-89	0	2	0
-75.14764	39.964012	-75.19957	39.961612	2009	4	9	9	2	2	0
-75.14764	39.964012	-75.19957	39.961612	2010	3	-78	-43	2	1	0
-75.14764	39.964012	-75.19957	39.961612	2011	3	-35	-73	0	3	0
-75.14764	39.964012	-75.22104	40.038944	2006	1	105	58	1	0	0
-75.14764	39.964012	-75.22104	40.038944	2007	1	126	-170	0	1	0
-75.14764	39.964012	-75.22104	40.038944	2008	2	-22	-43	1	1	0
-75.14764	39.964012	-75.22104	40.038944	2009	4	35	33	1	3	0
-75.14764	39.964012	-75.22104	40.038944	2010	3	16	-42	1	2	0
-75.14764	39.964012	-75.22104	40.038944	2011	1	43	0	0	1	0
-75.14764	39.964012	-75.22486	39.981112	2007	4	-23	-10	2	2	0
-75.14764	39.964012	-75.22486	39.981112	2008	1	63	89	1	0	0
-75.14764	39.964012	-75.22486	39.981112	2009	1	-83	-89	1	0	0
-75.14764	39.964012	-75.22486	39.981112	2010	1	-98	-130	0	1	0
-75.14764	39.964012	-75.22718	39.944162	2008	1	-57	-87	1	0	0
-75.14764	39.964012	-75.22718	39.944162	2009	3	12	1	3	0	0
-75.14764	39.964012	-75.22718	39.944162	2010	2	24	-69	1	1	0
-75.14764	39.964012	-75.23003	39.961812	2006	3	46	-18	2	1	0
-75.14764	39.964012	-75.23003	39.961812	2007	2	3	-44	1	1	0
-75.14764	39.964012	-75.23003	39.961812	2009	1	-136	-140	1	0	0
-75.14764	39.964012	-75.23003	39.961812	2011	2	-68	-137	2	0	0
-75.14764	39.964012	-75.23221	39.898985	2008	1	-130	-130	1	0	0
-75.14764	39.964012	-75.23221	39.898985	2009	3	45	13	2	1	0
-75.14764	39.964012	-75.23221	39.898985	2010	1	-85	-130	0	1	0
-75.14764	39.964012	-75.23221	39.898985	2011	2	-70	-67	0	2	0
-75.14764	39.964012	-75.23453	39.922612	2009	1	-2	-49	1	0	0
-75.14764	39.964012	-75.23453	39.922612	2011	2	0	-44	1	1	0
-75.14764	39.964012	-75.25256	39.975929	2007	1	69	40	0	1	0
-75.14764	39.964012	-75.25256	39.975929	2009	4	-41	-125	1	3	0
-75.14764	39.964012	-75.25256	39.975929	2010	1	-46	-86	1	0	0
-75.14764	39.964012	-75.25256	39.975929	2011	3	45	119	2	1	0
-75.14764	39.964012	-75.25256	39.975929	2012	1	2	-92	0	1	0
-75.15409	39.936562	-75.0154	40.117413	2007	1	-100	-137	0	1	0
-75.15409	39.936562	-75.0154	40.117413	2008	1	43	43	1	0	0
-75.15409	39.936562	-75.0154	40.117413	2011	1	-132	-44	1	0	0
-75.15409	39.936562	-75.1447	40.035778	2008	18	125	125	16	2	0
-75.15409	39.936562	-75.1447	40.035778	2009	35	73	113	13	22	0
-75.15409	39.936562	-75.1447	40.035778	2010	44	99	111	8	36	0
-75.15409	39.936562	-75.1447	40.035778	2011	29	123	122	5	24	0
-75.15409	39.936562	-75.1745	39.981062	2007	1	-77	-91	1	0	0
-75.15409	39.936562	-75.1745	39.981062	2008	7	65	43	3	4	0
-75.15409	39.936562	-75.1745	39.981062	2009	7	-24	-45	3	4	0
-75.15409	39.936562	-75.1745	39.981062	2010	5	66	97	1	4	0
-75.15409	39.936562	-75.1745	39.981062	2011	4	72	108	3	1	0
-75.15409	39.936562	-75.1839	40.011562	2009	1	-45	0	0	1	0
-75.15409	39.936562	-75.1839	40.011562	2010	1	-56	1	1	0	0
-75.15409	39.936562	-75.1839	40.011562	2011	2	-24	43	1	1	0
-75.15409	39.936562	-74.97719	40.09146	2009	1	-93	46	1	0	0
-75.15409	39.936562	-75.02644	40.041111	2007	1	75	47	0	1	0
-75.15409	39.936562	-75.02644	40.041111	2009	2	-128	-133	0	2	0
-75.15409	39.936562	-75.02644	40.041111	2010	1	-56	-2	0	1	0
-75.15409	39.936562	-75.02644	40.041111	2011	1	130	0	0	1	0
-75.15409	39.936562	-75.04118	40.09261	2011	1	94	42	0	1	0
-75.15409	39.936562	-75.04837	40.059611	2006	1	31	58	1	0	0
-75.15409	39.936562	-75.04966	40.023611	2007	1	63	-45	0	1	0
-75.15409	39.936562	-75.06658	40.037711	2008	1	69	2	0	1	0
-75.15409	39.936562	-75.06658	40.037711	2009	2	-20	67	0	2	0
-75.15409	39.936562	-75.06658	40.037711	2011	1	-46	-50	1	0	0
-75.15409	39.936562	-75.08018	40.057661	2006	1	-27	-56	1	0	0
-75.15409	39.936562	-75.08018	40.057661	2009	2	-127	-22	2	0	0
-75.15409	39.936562	-75.08018	40.057661	2011	1	103	138	1	0	0
-75.15409	39.936562	-75.08769	40.017362	2006	1	-179	-169	0	1	0
-75.15409	39.936562	-75.08769	40.017362	2007	1	69	-40	0	1	0
-75.15409	39.936562	-75.08769	40.017362	2009	1	-96	-48	0	1	0
-75.15409	39.936562	-75.08769	40.017362	2010	4	-132	-130	0	4	0
-75.15409	39.936562	-75.08769	40.017362	2011	1	137	94	1	0	0
-75.15409	39.936562	-75.08769	40.017362	2012	1	-1	40	1	0	0
-75.15409	39.936562	-75.11116	39.991712	2006	1	42	58	1	0	0
-75.15409	39.936562	-75.11116	39.991712	2007	2	72	138	0	2	0
-75.15409	39.936562	-75.11116	39.991712	2008	1	43	43	1	0	0
-75.15409	39.936562	-75.11116	39.991712	2009	1	-74	0	1	0	0
-75.15409	39.936562	-75.11116	39.991712	2010	4	-21	11	2	2	0
-75.15409	39.936562	-75.12118	40.033944	2007	4	8	-20	0	4	0
-75.15409	39.936562	-75.12118	40.033944	2009	1	-50	-2	0	1	0
-75.15409	39.936562	-75.12118	40.033944	2011	1	58	-43	0	1	0
-75.15409	39.936562	-75.12565	39.978162	2007	2	24	-55	2	0	0
-75.15409	39.936562	-75.12565	39.978162	2008	1	87	43	0	1	0
-75.15409	39.936562	-75.12565	39.978162	2009	2	114	-49	0	2	0
-75.15409	39.936562	-75.12565	39.978162	2010	1	-137	-132	0	1	0
-75.15409	39.936562	-75.14054	39.992862	2007	4	-164	-145	1	3	0
-75.15409	39.936562	-75.14054	39.992862	2008	1	-60	-136	0	1	0
-75.15409	39.936562	-75.14054	39.992862	2011	1	-2	1	1	0	0
-75.15409	39.936562	-75.14336	39.977662	2008	3	130	130	3	0	0
-75.15409	39.936562	-75.14336	39.977662	2009	1	45	88	1	0	0
-75.15409	39.936562	-75.14336	39.977662	2011	2	0	66	2	0	0
-75.15409	39.936562	-75.14503	40.012212	2007	1	-36	-57	1	0	0
-75.15409	39.936562	-75.14503	40.012212	2008	1	60	43	0	1	0
-75.15409	39.936562	-75.14503	40.012212	2009	1	-102	-136	1	0	0
-75.15409	39.936562	-75.14503	40.012212	2010	4	-59	-99	1	3	0
-75.15409	39.936562	-75.14503	40.012212	2011	2	-145	-91	1	1	0
-75.15409	39.936562	-75.14589	39.951062	2006	1	119	58	1	0	0
-75.15409	39.936562	-75.14589	39.951062	2007	1	-190	-49	1	0	0
-75.15409	39.936562	-75.14589	39.951062	2008	15	58	67	11	4	0
-75.15409	39.936562	-75.14589	39.951062	2009	8	29	33	3	5	0
-75.15409	39.936562	-75.14589	39.951062	2010	6	45	22	4	2	0
-75.15409	39.936562	-75.14589	39.951062	2011	7	-28	11	5	2	0
-75.15409	39.936562	-75.14764	39.964012	2008	9	87	72	6	3	0
-75.15409	39.936562	-75.14764	39.964012	2009	24	18	66	9	15	0
-75.15409	39.936562	-75.14764	39.964012	2010	6	82	9	2	4	0
-75.15409	39.936562	-75.14764	39.964012	2011	6	95	73	1	5	0
-75.15409	39.936562	-75.15409	39.936562	2006	2	-35	-57	1	1	0
-75.15409	39.936562	-75.15409	39.936562	2007	2	69	114	1	1	0
-75.15409	39.936562	-75.15409	39.936562	2008	32	99	92	20	12	0
-75.15409	39.936562	-75.15409	39.936562	2009	49	53	81	17	32	0
-75.15409	39.936562	-75.15409	39.936562	2010	54	82	85	13	41	0
-75.15409	39.936562	-75.15409	39.936562	2011	33	90	95	7	26	0
-75.15409	39.936562	-75.15654	40.055861	2006	1	-81	-58	0	1	0
-75.15409	39.936562	-75.15654	40.055861	2007	1	69	128	0	1	0
-75.15409	39.936562	-75.15654	40.055861	2008	1	-58	2	1	0	0
-75.15409	39.936562	-75.15654	40.055861	2009	1	-2	44	1	0	0
-75.15409	39.936562	-75.15803	39.919812	2006	6	-44	-93	3	3	0
-75.15409	39.936562	-75.15803	39.919812	2007	13	8	-7	6	7	0
-75.15409	39.936562	-75.15803	39.919812	2008	95	-24	-23	65	29	1
-75.15409	39.936562	-75.15803	39.919812	2009	102	-39	-21	36	66	0
-75.15409	39.936562	-75.15803	39.919812	2010	97	-21	-6	44	53	0
-75.15409	39.936562	-75.15803	39.919812	2011	45	-18	7	27	18	0
-75.15409	39.936562	-75.15803	39.919812	2012	2	-3	46	2	0	0
-75.15409	39.936562	-75.15853	39.952112	2008	1	-60	-137	0	1	0
-75.15409	39.936562	-75.16977	39.995412	2007	1	-67	-56	0	1	0
-75.15409	39.936562	-75.16977	39.995412	2008	2	43	43	2	0	0
-75.15409	39.936562	-75.16977	39.995412	2009	7	-56	-58	4	3	0
-75.15409	39.936562	-75.16977	39.995412	2010	5	-61	-34	2	3	0
-75.15409	39.936562	-75.16977	39.995412	2011	1	130	-89	0	1	0
-75.15409	39.936562	-75.16977	39.995412	2012	1	2	138	1	0	0
-75.15409	39.936562	-75.17106	40.07226	2007	1	60	130	0	1	0
-75.15409	39.936562	-75.17106	40.07226	2010	1	58	-86	0	1	0
-75.15409	39.936562	-75.17203	40.034111	2006	1	-223	-168	0	1	0
-75.15409	39.936562	-75.17222	39.968262	2007	9	75	92	4	5	0
-75.15409	39.936562	-75.17222	39.968262	2008	5	0	-9	4	1	0
-75.15409	39.936562	-75.17222	39.968262	2009	23	103	102	15	8	0
-75.15409	39.936562	-75.17222	39.968262	2010	16	87	94	3	13	0
-75.15409	39.936562	-75.17222	39.968262	2011	13	134	128	4	9	0
-75.15409	39.936562	-75.17406	39.952162	2008	3	87	72	2	1	0
-75.15409	39.936562	-75.17406	39.952162	2009	17	87	99	3	14	0
-75.15409	39.936562	-75.17406	39.952162	2010	8	105	104	0	8	0
-75.15409	39.936562	-75.17406	39.952162	2011	7	113	112	2	5	0
-75.15409	39.936562	-75.18067	39.938512	2003	1	-217	-116	0	1	0
-75.15409	39.936562	-75.18067	39.938512	2006	4	-102	-55	3	1	0
-75.15409	39.936562	-75.18067	39.938512	2007	1	69	135	0	1	0
-75.15409	39.936562	-75.18067	39.938512	2008	1	-60	2	1	0	0
-75.15409	39.936562	-75.18067	39.938512	2009	4	-82	-33	2	2	0
-75.15409	39.936562	-75.18067	39.938512	2010	3	30	-15	0	3	0
-75.15409	39.936562	-75.18067	39.938512	2011	1	2	0	0	1	0
-75.15409	39.936562	-75.18067	39.938512	2012	4	-49	-46	1	3	0
-75.15409	39.936562	-75.18259	39.922262	2006	2	-4	-55	1	1	0
-75.15409	39.936562	-75.18259	39.922262	2007	4	-26	4	3	1	0
-75.15409	39.936562	-75.18259	39.922262	2008	2	65	87	1	1	0
-75.15409	39.936562	-75.18259	39.922262	2009	12	33	37	2	10	0
-75.15409	39.936562	-75.18259	39.922262	2010	7	-23	11	4	3	0
-75.15409	39.936562	-75.18259	39.922262	2011	2	94	117	2	0	0
-75.15409	39.936562	-75.18259	39.922262	2012	1	-46	-1	0	1	0
-75.15409	39.936562	-75.18858	40.053511	2010	1	50	46	0	1	0
-75.15409	39.936562	-75.19957	39.961612	2007	6	-4	-46	2	4	0
-75.15409	39.936562	-75.19957	39.961612	2009	2	-102	-90	1	1	0
-75.15409	39.936562	-75.19957	39.961612	2011	2	130	0	1	1	0
-75.15409	39.936562	-75.20772	40.07236	2010	1	45	46	1	0	0
-75.15409	39.936562	-75.22104	40.038944	2008	2	130	130	2	0	0
-75.15409	39.936562	-75.22104	40.038944	2009	3	65	29	1	2	0
-75.15409	39.936562	-75.22104	40.038944	2010	4	78	99	1	3	0
-75.15409	39.936562	-75.22104	40.038944	2011	1	44	-42	0	1	0
-75.15409	39.936562	-75.22486	39.981112	2008	1	87	43	0	1	0
-75.15409	39.936562	-75.22486	39.981112	2009	3	-29	16	3	0	0
-75.15409	39.936562	-75.22486	39.981112	2011	2	87	44	1	1	0
-75.15409	39.936562	-75.22718	39.944162	2006	3	31	20	1	2	0
-75.15409	39.936562	-75.22718	39.944162	2007	5	-35	-37	3	2	0
-75.15409	39.936562	-75.22718	39.944162	2009	2	-101	-91	1	1	0
-75.15409	39.936562	-75.22718	39.944162	2010	1	93	134	0	1	0
-75.15409	39.936562	-75.22718	39.944162	2012	1	0	-48	1	0	0
-75.15409	39.936562	-75.23003	39.961812	2007	1	-63	-89	1	0	0
-75.15409	39.936562	-75.23003	39.961812	2008	5	78	43	2	3	0
-75.15409	39.936562	-75.23003	39.961812	2009	6	-49	-66	3	3	0
-75.15409	39.936562	-75.23003	39.961812	2010	5	-16	-35	1	4	0
-75.15409	39.936562	-75.23221	39.898985	2006	1	-188	-168	0	1	0
-75.15409	39.936562	-75.23221	39.898985	2008	3	29	43	2	1	0
-75.15409	39.936562	-75.23221	39.898985	2009	5	-64	-27	2	3	0
-75.15409	39.936562	-75.23221	39.898985	2011	1	-88	-88	1	0	0
-75.15409	39.936562	-75.23453	39.922612	2008	1	87	130	0	1	0
-75.15409	39.936562	-75.23453	39.922612	2009	5	22	26	2	3	0
-75.15409	39.936562	-75.23453	39.922612	2012	1	-137	-143	1	0	0
-75.15409	39.936562	-75.25256	39.975929	2009	1	-52	-90	1	0	0
-75.15409	39.936562	-75.25256	39.975929	2010	1	45	85	1	0	0
-75.15654	40.055861	-75.0154	40.117413	2008	1	87	43	0	1	0
-75.15654	40.055861	-75.0154	40.117413	2009	4	-86	-101	4	0	0
-75.15654	40.055861	-75.0154	40.117413	2010	1	60	44	0	1	0
-75.15654	40.055861	-75.0154	40.117413	2011	7	-49	-87	6	1	0
-75.15654	40.055861	-75.1447	40.035778	2006	2	-131	-113	0	2	0
